lat,lon,x,y,faa,height
-66.6761866,-64.5886373,-2319872.09,1102120.11,102.63,11627.05
-66.5767704,-64.6649945,-2331503.03,1103839.68,123.67,11643.15
-66.477192,-64.7407122,-2343150.45,1105565.85,130.65,11648.32
-66.3772711,-64.8160755,-2354838.28,1107295.89,119.4,11649.93
-66.2767969,-64.8913813,-2366593.92,1109027.74,93.35,11655.15
-66.1756698,-64.9664477,-2378424.21,1110773.54,68.44,11657.68
-66.0739938,-65.0414248,-2390321.51,1112521.95,50.86,11668.13
-65.9719315,-65.1160976,-2402265.05,1114274.06,32.88,11667.12
-65.8695,-65.1902082,-2414248.09,1116039.95,23.43,11673.81
-65.7669403,-65.2641078,-2426252.68,1117793.51,19.61,11673.33
-65.6644689,-65.3371706,-2438244.25,1119551.18,19.29,11677.84
-65.5622537,-65.4092156,-2450201.8,1121313.3,21.27,11680.19
-65.4605216,-65.4809161,-2462114.86,1123040.93,26.11,11681.78
-65.3592018,-65.5510805,-2473967.18,1124789.21,29.06,11683.88
-65.2584581,-65.6203966,-2485755.03,1126521.68,30.58,11686.9
-64.971025,-64.027688,-2482873.28,1209493.3,26.14,9698.54
-65.0636308,-63.9474103,-2471710.45,1208343.37,42.18,9699.83
-65.1569452,-63.8733296,-2460617.19,1206864.52,68.14,9694.8
-65.2509745,-63.7971004,-2449417.08,1205416.6,88.48,9683.28
-65.3455019,-63.7203165,-2438166.11,1203941.21,77.99,9682.98
-65.4404699,-63.6419159,-2426848.08,1202485.75,87.66,9671.44
-65.5353273,-63.5633212,-2415549.16,1201017.03,96.6,9666.13
-65.6297551,-63.4842931,-2404296.74,1199561.2,113.11,9667.05
-65.724004,-63.4047423,-2393063.47,1198109.19,106.89,9659.56
-65.8179968,-63.3250779,-2381865.73,1196647.71,95.59,9664.08
-65.9126355,-63.2434901,-2370574.39,1195205.65,76.29,9651.03
-66.0071132,-63.16229,-2359319.63,1193727.79,71.68,9647.81
-66.1009861,-63.0805318,-2348126.56,1192275.98,67.79,9639.27
-66.1940595,-62.9996481,-2337044.5,1190801.73,52.26,9634.86
-66.2865397,-62.9174275,-2326006.46,1189385.02,41.76,9630.16
-66.3788042,-62.8349325,-2314996.4,1187962.89,34.76,9620.38
-66.4711608,-62.7521627,-2303983.34,1186519.36,28.82,9617.56
-66.5637572,-62.6686648,-2292943.13,1185064.73,26.49,9607.89
-66.6561191,-62.5842432,-2281919.55,1183631.02,27.4,9604.82
-66.7490989,-62.4985792,-2270820.55,1182185.93,19.41,9594.06
-66.8420949,-62.4129303,-2259732.69,1180710.43,11.95,9584.98
-66.9352106,-62.3255695,-2248610.09,1179266.9,12.85,9567.69
-67.0287623,-62.2376563,-2237445.22,1177792.41,14.74,9565.88
-67.1220195,-62.1489212,-2226305.7,1176335.49,15.73,9562.38
-67.2146757,-62.0604294,-2215243.96,1174870.85,15.18,9555.04
-67.3068118,-61.971258,-2204232.87,1173430.13,16.51,9559.46
-67.3992734,-61.881226,-2193184.51,1171975.15,17.27,9545.21
-67.4913534,-61.7912355,-2182187.82,1170508.66,15.78,9538.61
-67.5823424,-61.7011311,-2171309.97,1169074.67,16.5,9531.42
-67.6733799,-61.6103845,-2160426.89,1167632.47,12.59,9535.96
-67.7652529,-61.517251,-2149425.23,1166204.87,6.8,9522.2
-67.8565526,-61.4253442,-2138518.36,1164731.21,0.17,9524.02
-67.9479259,-61.3313551,-2127574.93,1163300.4,-5.63,9516.97
-68.0396151,-61.2370226,-2116606.54,1161833.89,-11.36,9515.23
-68.1313745,-61.141485,-2105620.14,1160376.39,-13.04,9512.09
-68.2229882,-61.0451475,-2094645.37,1158924.17,-15.36,9507.41
-68.3136886,-60.9493017,-2083783.87,1157471.82,-14.95,9504.86
-68.4044373,-60.8527797,-2072917.33,1156009.66,-8.87,9498.41
-68.4956086,-60.7538958,-2061975.2,1154577.43,-4.86,9486.41
-68.5864683,-60.6556686,-2051090.55,1153106.0,1.07,9490.82
-68.6771206,-60.5559334,-2040209.59,1151667.26,5.35,9480.86
-68.7678416,-60.4558852,-2029329.42,1150202.87,5.52,9483.31
-68.8589975,-60.3539122,-2018382.11,1148749.1,3.78,9477.3
-68.9491804,-60.2528622,-2007562.28,1147283.33,0.35,9474.73
-69.0387308,-60.1512946,-1996807.62,1145837.77,-1.41,9471.52
-69.1288026,-60.0475222,-1985972.12,1144406.32,-3.5,9472.32
-69.219018,-59.9428819,-1975119.56,1142962.65,-6.77,9463.64
-69.3084697,-59.8394313,-1964379.11,1141486.83,-5.12,9454.12
-69.3981827,-59.7335781,-1953579.73,1140044.51,-4.05,9448.71
-69.4878066,-59.6272142,-1942793.25,1138589.96,-2.74,9442.28
-69.5769275,-59.5205149,-1932063.21,1137140.59,-3.05,9436.17
-69.6660241,-59.412727,-1921328.41,1135694.48,-4.34,9426.29
-69.7548458,-59.3039702,-1910615.52,1134261.42,-7.07,9428.41
-69.6643528,-59.4148545,-1921531.74,1135718.39,-5.66,10016.44
-69.5634489,-59.5365328,-1933682.72,1137366.04,-3.24,10018.18
-69.4621081,-59.6570491,-1945871.46,1139033.12,-4.08,10023.49
-69.3610233,-59.776941,-1958041.53,1140662.59,-4.77,10023.98
-69.259165,-59.8962412,-1970293.17,1142311.7,-6.94,10028.09
-69.1575678,-60.0146845,-1982520.74,1143931.51,-4.63,10031.37
-69.0564671,-60.1312202,-1994680.04,1145546.07,-1.79,10046.29
-68.9558046,-60.2450797,-2006760.87,1147186.97,0.98,10041.75
-68.8553796,-60.358087,-2018818.89,1148802.95,3.08,10046.01
-68.7551791,-60.4695763,-2030841.71,1150418.93,4.73,10051.38
-68.6545782,-60.5799622,-2042898.53,1152055.64,4.22,10051.09
-68.5544849,-60.6906628,-2054928.89,1153612.69,-0.14,10061.3
-68.4542596,-60.7995014,-2066951.39,1155203.69,-6.54,10063.99
-68.3528794,-60.9068262,-2079073.41,1156873.0,-11.35,10066.69
-68.2508261,-61.0157399,-2091310.52,1158481.43,-13.7,10080.83
-68.1480998,-61.1240651,-2103618.94,1160107.51,-12.97,10092.0
-68.0444565,-61.2319601,-2116026.1,1161758.59,-9.59,10096.41
-67.9398053,-61.3400812,-2128554.55,1163414.97,-5.02,10102.71
-67.8343348,-61.4478859,-2141174.94,1165086.05,2.45,10114.09
-67.728591,-61.5545173,-2153815.93,1166774.48,10.77,10122.94
-67.6225871,-61.6609311,-2166495.63,1168444.0,14.53,10134.07
-67.5159063,-61.7660009,-2179232.45,1170159.65,17.64,10131.33
-67.4094055,-61.8711041,-2191969.36,1171823.67,17.43,10143.46
-67.302823,-61.9752019,-2204711.01,1173489.91,18.2,10151.05
-67.1962333,-62.0779724,-2217443.24,1175167.48,17.03,10156.49
-67.0893121,-62.179889,-2230207.96,1176855.87,16.25,10159.71
-66.9819148,-62.281303,-2243026.85,1178549.29,14.48,10171.4
-66.8751601,-62.3819655,-2255782.8,1180198.99,13.25,10180.45
-66.769327,-62.4802854,-2268414.64,1181854.14,17.52,10189.39
-66.6641717,-62.577155,-2280964.65,1183493.84,26.41,10187.68
-66.5591023,-62.6720807,-2293481.68,1185169.82,26.39,10194.33
-66.4537915,-62.7673258,-2306045.27,1186809.19,28.79,10202.67
-66.3485991,-62.8625131,-2318611.41,1188408.29,36.6,10214.44
-66.2427241,-62.9559682,-2331226.02,1190076.53,44.96,10228.96
-66.1368907,-63.0492709,-2343848.84,1191712.9,62.64,10232.06
-66.0311665,-63.1412518,-2356448.59,1193362.11,70.33,10243.92
-65.9248091,-63.2338769,-2369141.23,1194981.66,74.74,10234.45
-65.8187176,-63.3243596,-2381777.66,1196640.86,95.44,10255.01
-65.7131107,-63.4146012,-2394375.1,1198250.64,104.4,10262.78
-65.6067847,-63.5034653,-2407031.81,1199920.03,109.35,10266.06
-65.5003093,-63.5927612,-2419727.86,1201544.41,91.38,10266.88
-65.3941728,-63.6795485,-2432351.82,1203223.63,82.32,10279.37
-65.2878507,-63.7668295,-2445019.9,1204857.68,82.66,10276.5
-65.1814773,-63.8541456,-2457708.82,1206459.07,72.94,10292.61
-65.0741038,-63.9403957,-2470492.26,1208122.6,43.52,10297.88
-64.9669755,-64.0292666,-2483320.89,1209626.69,26.76,10304.14
-65.6101993,-67.4828545,-2484142.13,1029836.38,31.99,9480.74
-65.7211288,-67.4459311,-2471849.84,1026607.65,27.15,9474.82
-65.8324149,-67.4092573,-2459534.53,1023339.2,24.63,9468.66
-65.9439914,-67.371584,-2447180.9,1020087.37,21.47,9464.0
-66.055883,-67.3336886,-2434800.38,1016817.36,23.64,9459.37
-66.1680588,-67.2954535,-2422394.21,1013535.31,27.83,9451.57
-66.2805529,-67.2568119,-2409957.77,1010242.28,28.08,9443.45
-66.1897335,-67.2872721,-2419984.22,1012933.04,28.25,10305.11
-66.0843832,-67.3243558,-2431654.18,1015968.65,23.48,10318.18
-65.9788664,-67.3595224,-2443316.54,1019080.32,21.94,10321.23
-65.8733513,-67.394885,-2454991.11,1022171.32,22.42,10327.42
-65.7678872,-67.4303019,-2466670.25,1025245.48,25.75,10332.08
-65.6624194,-67.4658955,-2478361.89,1028299.85,29.85,10337.81
-65.1886919,-65.4650742,-2489907.53,1136549.74,29.25,9898.1
-65.2895306,-65.489931,-2479969.75,1130713.71,28.22,9900.31
-65.3898742,-65.521606,-2470216.3,1124617.65,28.92,9901.63
-65.4893216,-65.5629123,-2460741.35,1118162.95,27.23,9906.78
-65.5877628,-65.6131359,-2451539.16,1111389.85,21.94,9904.53
-65.6861589,-65.6575535,-2442223.35,1104884.98,23.39,9905.33
-65.7852311,-65.680168,-2432414.52,1099291.01,21.96,9906.97
-65.8840381,-65.6718041,-2422041.02,1095028.68,16.86,9906.09
-65.9829452,-65.6688197,-2411764.51,1090533.87,16.52,9909.09
-66.0817687,-65.6755745,-2401685.29,1085635.31,19.81,9913.65
-66.1805026,-65.6761566,-2391501.34,1081002.59,23.89,9885.57
-66.2802505,-65.6725243,-2381137.05,1076499.54,29.67,9634.52
-66.3740678,-65.6484486,-2371006.03,1073119.52,27.59,9283.44
-66.4632772,-65.6347828,-2361550.86,1069518.82,28.37,8817.14
-66.5498326,-65.6283747,-2352508.96,1065740.94,35.5,8310.75
-66.6340738,-65.6242871,-2343752.08,1061975.4,43.35,7865.0
-66.7156519,-65.6154967,-2335185.7,1058525.75,59.91,7426.36
-66.7951507,-65.6137635,-2326966.85,1054885.05,100.46,6984.53
-66.8726235,-65.5994423,-2318727.99,1051848.88,133.86,6537.09
-66.950964,-65.5684102,-2310097.65,1049442.9,143.4,6117.91
-67.0310343,-65.5317353,-2301191.78,1047174.59,129.2,5715.66
-67.1106541,-65.480259,-2292068.3,1045509.59,117.5,5362.44
-67.188997,-65.4125581,-2282787.31,1044536.47,110.38,5000.67
-67.2664748,-65.3336315,-2273398.19,1044030.03,102.74,4641.4
-67.3463719,-65.2673577,-2263999.33,1042886.46,68.6,4287.78
-67.4286357,-65.215498,-2254627.97,1041044.41,5.41,3921.73
-67.5116297,-65.1683677,-2245275.17,1038967.41,1.08,3552.04
-67.5947443,-65.1290093,-2236057.96,1036567.8,6.87,3197.5
-67.677062,-65.0956034,-2227036.36,1033963.58,-0.33,2887.81
-67.757758,-65.0642901,-2218224.23,1031346.3,-0.33,2612.48
-67.8342398,-65.0129551,-2209488.53,1029693.27,12.17,2349.95
-67.9084046,-64.9597227,-2200961.94,1028209.67,1.97,2086.34
-67.9820037,-64.9129564,-2192615.4,1026491.55,1.71,1818.77
-68.0548193,-64.8699967,-2184422.88,1024653.68,20.66,1569.23
-68.1267947,-64.8331213,-2176430.29,1022614.04,41.06,1319.0
-68.1977308,-64.7976794,-2168574.3,1020560.89,4.29,1087.68
-67.8367953,-63.5909807,-2182997.82,1084077.88,6.73,515.8
-67.7841506,-63.5229781,-2187018.78,1089312.44,8.18,518.76
-67.7298997,-63.4653061,-2191390.56,1094244.32,9.69,518.84
-67.6766902,-63.4026876,-2195555.75,1099323.61,11.18,516.92
-66.3410598,-63.2930681,-2328238.88,1171335.12,-33.97,604.3
-66.4053917,-63.2598703,-2321055.15,1169406.72,-26.3,558.96
-66.4662859,-63.2293011,-2314276.84,1167540.22,-17.6,559.36
-66.5269701,-63.1983834,-2307516.62,1165692.24,-9.98,558.32
-66.5875862,-63.167325,-2300764.39,1163847.09,-2.89,557.67
-66.6481682,-63.1359766,-2294013.69,1162008.97,1.37,559.12
-66.7086175,-63.1045202,-2287278.17,1160175.56,3.75,558.86
-66.7689194,-63.0731122,-2280562.47,1158341.38,3.69,557.25
-66.829124,-63.0415347,-2273857.12,1156512.54,5.55,556.65
-66.8892421,-63.0100793,-2267166.92,1154676.91,6.67,555.43
-66.9492668,-62.9784641,-2260486.85,1152846.02,11.47,555.15
-67.0092182,-62.9467239,-2253815.6,1151017.43,15.98,553.74
-67.0692159,-62.9148208,-2247140.38,1149186.44,12.22,553.44
-67.1292537,-62.8827767,-2240462.29,1147352.46,7.93,552.55
-67.1893837,-62.8504805,-2233773.88,1145517.08,8.82,552.18
-67.2496027,-62.818032,-2227077.51,1143676.49,13.86,550.98
-67.3099149,-62.7852083,-2220368.34,1141839.04,19.67,550.86
-67.3703173,-62.7524461,-2213655.41,1139987.88,18.73,551.12
-67.4307517,-62.7195274,-2206940.25,1138134.43,19.24,550.2
-67.4912657,-62.6863263,-2200215.6,1136281.0,18.49,549.73
-67.5519305,-62.6529334,-2193476.16,1134420.32,16.48,549.38
-67.6127305,-62.6192028,-2186720.66,1132558.69,15.09,549.8
-67.6736857,-62.5852746,-2179949.92,1130689.6,10.6,548.62
-67.7347736,-62.5510519,-2173164.32,1128817.81,7.04,548.86
-67.7595373,-61.3363406,-2146297.38,1173294.75,5.15,547.85
-67.7004444,-61.3023889,-2151443.26,1177764.19,7.75,548.77
-67.6410989,-61.2698136,-2156639.11,1182202.65,12.38,549.54
-67.5816175,-61.2366183,-2161832.35,1186678.8,18.07,550.44
-67.5219106,-61.2036118,-2167048.5,1191167.11,22.31,551.48
-67.4619709,-61.1705788,-2172283.83,1195676.14,26.64,551.69
-67.4020476,-61.1379544,-2177522.8,1200175.83,26.21,552.38
-67.3420847,-61.1051959,-2182759.63,1204689.8,27.21,552.77
-67.2819678,-61.0725793,-2188011.42,1209213.8,25.13,553.92
-67.2216661,-61.0401183,-2193281.51,1213748.98,24.02,554.45
-67.1612536,-61.007498,-2198555.94,1218303.37,25.49,554.93
-67.1006863,-60.9750286,-2203845.62,1222867.51,21.79,555.36
-67.0399177,-60.9425628,-2209152.02,1227449.63,18.52,555.97
-66.9790289,-60.9102268,-2214469.83,1232040.43,13.49,557.5
-66.9181127,-60.8780592,-2219790.76,1236633.31,6.53,557.84
-66.8571069,-60.846119,-2225122.25,1241229.35,3.53,559.27
-66.7959242,-60.8141027,-2230466.38,1245845.14,3.5,559.83
-66.7521485,-61.3253017,-2245835.34,1228270.22,3.29,559.39
-66.8129261,-61.3565179,-2240473.76,1223752.61,4.14,557.9
-66.8738419,-61.3881817,-2235105.0,1219216.95,7.4,544.55
-66.9359028,-61.4206352,-2229636.29,1214595.66,10.38,490.15
-66.9984136,-61.4534735,-2224127.85,1209942.44,14.0,492.39
-67.0605313,-61.4862309,-2218653.46,1205320.99,17.35,491.27
-67.1223102,-61.5189768,-2213209.2,1200725.59,17.97,490.8
-67.1838917,-61.5518048,-2207783.02,1196144.96,18.06,488.54
-67.2453189,-61.5847549,-2202371.45,1191575.23,17.21,487.23
-67.306675,-61.6180136,-2196970.08,1187004.79,18.44,487.18
-67.3680503,-61.6511939,-2191561.89,1182443.67,20.72,486.66
-67.4294024,-61.6848225,-2186161.93,1177874.03,20.55,487.23
-67.4907291,-61.7184762,-2180761.65,1173312.21,18.09,485.6
-67.5520466,-61.7524206,-2175364.86,1168747.27,17.61,484.75
-67.613342,-61.7865069,-2169969.76,1164185.61,18.88,484.73
-67.6746974,-61.820764,-2164568.74,1159621.8,19.0,484.57
-67.7360157,-61.8552983,-2159173.56,1155057.06,15.66,482.77
-67.7973903,-61.8899567,-2153771.79,1150492.25,13.34,482.12
-67.8588272,-61.9246809,-2148361.65,1145929.29,8.81,481.79
-67.920416,-61.9593359,-2142931.54,1141368.51,7.2,480.88
-67.9821918,-61.994204,-2137483.56,1136797.54,2.78,479.44
-68.0441266,-62.029662,-2132027.91,1132203.94,-0.34,479.32
-68.1063346,-62.0651829,-2126542.71,1127601.45,-0.75,477.2
-68.1687451,-62.1010133,-2121039.8,1122984.74,0.85,476.35
-68.2312568,-62.1370816,-2115527.79,1118361.91,1.58,474.4
-68.2938031,-62.173575,-2110016.87,1113729.66,3.49,474.09
-68.3564031,-62.2101414,-2104498.24,1109100.05,5.26,472.05
-68.4190582,-62.2471483,-2098978.82,1104459.57,5.5,470.96
-68.4817232,-62.284281,-2093456.97,1099822.23,5.77,469.7
-68.5444186,-62.3217936,-2087935.48,1095177.74,-0.06,468.61
-68.607074,-62.3596649,-2082420.86,1090530.65,-6.7,467.5
-68.6689998,-62.3970811,-2076966.27,1085946.46,-12.09,463.25
-68.757637,-61.853812,-2057796.44,1100893.69,1.3,463.46
-68.7283127,-61.7056051,-2057842.26,1107774.23,2.24,466.13
-68.7003053,-61.5529387,-2057649.66,1114752.2,1.73,468.13
-68.6733362,-61.3969549,-2057267.34,1121800.41,1.27,467.99
-68.65107,-61.2328519,-2056238.91,1128892.07,7.18,470.13
-68.6298527,-61.0665577,-2055040.27,1136008.69,6.62,471.73
-68.6099031,-60.8979966,-2053648.06,1143139.9,2.7,471.98
-67.8307766,-63.208172,-2176311.39,1098944.41,-0.23,504.74
-67.8379614,-63.0470998,-2172491.9,1104691.32,-1.71,504.95
-67.843972,-62.8856304,-2168767.36,1110500.77,-1.17,504.77
-67.8530001,-62.7249284,-2164740.17,1116113.24,2.47,505.5
-67.8636149,-62.5644783,-2160544.89,1121620.02,2.52,504.85
-67.8757899,-62.4043637,-2156186.63,1127018.04,3.93,501.89
-67.8895016,-62.2449006,-2151674.84,1132295.42,4.19,504.15
-67.9035278,-62.0853003,-2147116.42,1137545.01,4.57,503.11
-67.9148508,-61.9241343,-2142782.93,1142979.87,6.08,504.9
-67.9257058,-61.762414,-2138471.22,1148445.0,0.09,502.28
-67.9850615,-60.5425454,-2107717.12,1190423.75,-2.74,502.88
-67.994077,-60.3777452,-2103401.91,1195979.49,3.26,504.76
-68.0034534,-60.212425,-2099026.05,1201519.14,6.65,503.4
-68.0145987,-60.0474502,-2094470.48,1206931.45,12.67,503.67
-68.0273592,-59.8827882,-2089750.51,1212224.86,13.53,502.4
-67.9323753,-59.4141498,-2088973.0,1234718.96,15.91,503.99
-67.8754299,-59.3902472,-2093977.83,1238856.18,13.26,505.35
-67.8186357,-59.3609481,-2098848.86,1243187.41,12.57,505.39
-67.762134,-59.3259277,-2103564.1,1247717.8,15.52,506.93
-67.6071697,-59.5659281,-2123831.88,1247743.06,25.04,511.6
-67.5967191,-59.7108339,-2127998.13,1242961.99,22.32,510.17
-67.5930746,-59.8587152,-2131554.49,1237671.79,25.63,511.82
-67.5902631,-60.0073192,-2135031.92,1232297.63,25.71,510.96
-67.549262,-61.7813366,-2176231.11,1167797.73,17.04,510.48
-67.546114,-61.9522883,-2180019.03,1161466.3,15.59,510.58
-67.5399572,-62.1241712,-2184107.24,1155245.81,16.02,511.34
-67.5327861,-62.2970892,-2188299.78,1149024.89,17.92,509.53
-67.5233515,-62.4700628,-2192702.15,1142905.05,19.1,510.86
-67.5157226,-62.644438,-2196934.47,1136621.79,18.24,510.7
-67.5068295,-62.818813,-2201275.69,1130388.5,16.51,511.0
-67.4993684,-62.9845645,-2205286.24,1124397.91,7.83,511.54
-66.9260433,-65.6567189,-2314277.99,1047041.9,178.46,2443.46
-66.8745683,-65.5589453,-2317783.85,1053396.56,148.72,2496.02
-66.8218347,-65.4608583,-2321399.31,1059838.44,135.47,2286.14
-66.7713115,-65.3718794,-2324942.77,1065822.48,150.28,2149.12
-67.0005899,-64.263481,-2280548.55,1099344.69,-10.11,538.41
-67.020526,-64.1131844,-2275630.77,1104339.89,0.92,537.93
-67.0407698,-63.9643615,-2270699.92,1109243.26,8.31,537.38
-67.0619986,-63.8165965,-2265679.84,1114037.62,14.57,539.15
-67.0814188,-63.6659405,-2260776.92,1119018.23,13.08,536.95
-67.2670828,-61.182885,-2191807.32,1205809.01,24.19,513.22
-67.2680142,-61.0155607,-2188184.62,1212153.78,24.98,513.98
-67.2691969,-60.8486081,-2184526.69,1218459.69,22.51,515.24
-67.2708119,-60.6818265,-2180811.71,1224724.18,20.74,515.14
-67.2728939,-60.5150922,-2177033.9,1230949.62,23.48,514.58
-67.2718068,-60.348581,-2173553.99,1237331.94,28.78,514.75
-67.2732788,-60.1815129,-2169792.69,1243581.9,31.87,515.43
-67.2751932,-60.013135,-2165941.6,1249845.0,32.99,483.35
-67.2768027,-59.843803,-2162081.28,1256149.5,30.21,485.77
-67.2781914,-59.6749279,-2158234.19,1262437.47,25.87,486.39
-66.7960177,-59.699574,-2205802.38,1288988.84,33.01,492.9
-66.8153353,-59.8458762,-2207198.26,1282255.23,40.87,493.16
-66.8346895,-59.9922725,-2208572.78,1275517.28,40.76,492.31
-66.853708,-60.1392566,-2209973.34,1268776.98,40.38,489.94
-66.8687185,-60.2887028,-2211801.66,1262167.45,28.45,491.13
-66.8888244,-60.4349717,-2213040.1,1255395.68,22.61,490.54
-66.0405941,-64.3678465,-2380490.81,1142183.09,153.05,2488.09
-66.080628,-64.4392833,-2377819.53,1137256.36,125.54,2489.61
-66.1178855,-64.5166694,-2375541.83,1132227.08,171.61,2487.71
-65.3956385,-62.686346,-2410981.99,1245128.3,-12.12,1028.77
-65.369905,-62.5781059,-2411220.84,1251027.35,-26.91,810.17
-65.3481884,-62.4590878,-2410805.01,1257174.4,-20.27,809.85
-65.333774,-62.326311,-2409335.84,1263518.57,-14.23,606.57
-65.3215389,-62.1999337,-2407773.02,1269478.26,-6.88,525.04
-65.3069204,-62.0671833,-2406293.12,1275831.76,2.5,531.51
-65.2924906,-61.9341758,-2404772.09,1282185.95,8.05,530.92
-65.6567757,-67.5874388,-2481129.89,1023284.36,31.33,9017.23
-65.7586662,-67.5565051,-2469889.55,1020209.19,25.08,9015.34
-65.8604685,-67.525135,-2458658.68,1017146.36,23.1,9016.19
-65.9622759,-67.4934595,-2447429.88,1014085.98,21.33,9009.79
-66.0641563,-67.4615272,-2436196.93,1011022.86,21.96,9012.51
-68.6696118,-56.6822951,-1958451.31,1287328.54,47.61,464.52
-68.7328485,-56.6849065,-1952573.29,1283337.36,47.39,464.88
-68.7967058,-56.6875087,-1946637.64,1279309.53,45.92,465.14
-68.8619765,-56.6901348,-1940570.74,1275195.07,46.71,465.78
-68.9274788,-56.6928183,-1934484.26,1271065.78,45.01,467.38
-68.9906751,-56.6951905,-1928608.09,1267090.48,48.35,461.66
-69.0547493,-56.698029,-1922660.7,1263046.7,54.17,463.65
-69.1195946,-56.7007515,-1916639.25,1258960.68,56.64,466.02
-69.184597,-56.7034243,-1910602.82,1254868.02,54.62,466.11
-65.5654843,-66.953327,-2479190.06,1054737.99,29.08,9316.67
-65.6676808,-66.8806474,-2467179.97,1053326.52,30.5,9320.25
-65.7698903,-66.8075684,-2455172.73,1051904.51,29.35,9322.59
-65.8720148,-66.7337115,-2443171.67,1050492.26,28.58,9326.54
-65.9741084,-66.6592284,-2431174.01,1049080.47,23.97,9327.53
-66.0760938,-66.5838992,-2419183.83,1047681.55,19.36,9331.54
-66.1782817,-66.5085695,-2407184.35,1046245.47,15.69,9331.49
-66.2803396,-66.4325672,-2395197.92,1044815.34,15.73,9334.11
-66.3822758,-66.3557688,-2383221.48,1043395.57,18.35,9337.31
-66.4840815,-66.2780091,-2371253.0,1041992.97,14.51,9341.48
-66.5838795,-66.2005942,-2359510.57,1040638.93,23.62,9339.85
-66.6794518,-66.1275295,-2348295.67,1039271.81,57.14,9035.21
-66.7702598,-66.0400432,-2337322.32,1038686.22,80.79,8585.58
